date,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Xinjiang,Yunnan,Zhejiang
2019-03-31,52.3244,7.32489,8.40498,19.3285,24.3021,49.0691,14.1493,26.2447,4.21035,71.7256,17.2601,50.2384,25.1753,14.2078,94.6134,90.3053,17.7895,13.6476,36.2849,24.7513,9.01072,42.4618,120.591,13.0441,55.8278,9.68122,14.0805,53.9418,3.91329,48.6724
2019-04-01,54.1238,4.90628,9.17049,21.9793,17.571,52.9417,15.5623,26.8144,5.01077,72.6786,18.4661,51.0757,23.3304,13.3639,102.988,92.083,19.5509,13.2154,33.6077,22.9644,4.02154,40.5619,129.687,10.8369,62.1724,10.1274,13.0576,52.9503,6.02303,50.0428
2019-04-02,54.4513,4.93597,9.22598,22.1123,17.6774,53.262,15.6565,26.9767,5.04109,73.1183,18.5778,51.3847,23.4716,13.4448,103.611,92.6402,19.6692,13.2954,33.8111,23.1033,4.04587,40.8073,130.471,10.9024,62.5485,10.1887,13.1366,53.2707,6.05948,50.3456
2019-04-03,52.3836,4.74854,8.87565,21.2726,17.0061,51.2396,15.062,25.9523,4.84967,70.3418,17.8724,49.4335,22.5803,12.9342,99.6764,89.1224,18.9223,12.7905,32.5272,22.226,3.89224,39.2578,125.517,10.4884,60.1734,9.8018,12.6378,51.2479,5.82938,48.4338
2019-04-04,53.1782,4.82057,9.01028,21.5953,17.2641,52.0168,15.2905,26.3459,4.92323,71.4088,18.1435,50.1833,22.9228,13.1304,101.188,90.4743,19.2093,12.9845,33.0206,22.5632,3.95128,39.8533,127.421,10.6475,61.0862,9.95048,12.8295,52.0252,5.91781,49.1685
2019-04-05,52.888,4.79426,8.96111,21.4774,17.1699,51.733,15.207,26.2022,4.89637,71.0192,18.0445,49.9095,22.7978,13.0588,100.636,89.9806,19.1045,12.9137,32.8404,22.4401,3.92972,39.6358,126.725,10.5894,60.7528,9.89618,12.7595,51.7413,5.88551,48.9002
2019-04-06,51.8797,4.70286,8.79026,21.068,16.8425,50.7466,14.9171,25.7026,4.80301,69.6651,17.7004,48.9579,22.3631,12.8098,98.7175,88.265,18.7403,12.6675,32.2143,22.0122,3.8548,38.8801,124.309,10.3875,59.5945,9.70751,12.5162,50.7549,5.7733,47.9679
2019-04-07,52.6738,4.77484,8.92481,21.3905,17.1003,51.5234,15.1454,26.096,4.87653,70.7315,17.9714,49.7073,22.7054,13.0059,100.229,89.6161,19.0271,12.8614,32.7074,22.3492,3.91381,39.4752,126.212,10.5465,60.5068,9.8561,12.7078,51.5318,5.86168,48.7021
2019-04-08,53.0645,4.81026,8.99101,21.5491,17.2272,51.9056,15.2578,26.2896,4.9127,71.2561,18.1047,50.076,22.8738,13.1023,100.972,90.2808,19.1682,12.9568,32.95,22.5149,3.94283,39.768,127.148,10.6248,60.9556,9.9292,12.8021,51.914,5.90515,49.0634
2019-04-09,54.2243,4.91539,9.18752,22.0201,17.6037,53.04,15.5912,26.8642,5.02008,72.8135,18.5004,51.1705,23.3738,13.3887,103.179,92.254,19.5872,13.24,33.6701,23.007,4.02901,40.6372,129.927,10.857,62.2878,10.1462,13.0819,53.0487,6.03422,50.1357
2019-04-10,55.4601,5.02741,9.39691,22.5219,18.0049,54.2488,15.9466,27.4764,5.13449,74.4729,18.922,52.3367,23.9065,13.6938,105.53,94.3565,20.0336,13.5417,34.4375,23.5314,4.12083,41.5633,132.888,11.1044,63.7074,10.3775,13.38,54.2576,6.17174,51.2783
2019-04-11,56.8091,5.1497,9.62548,23.0698,18.4428,55.5684,16.3344,28.1448,5.25938,76.2844,19.3823,53.6097,24.488,14.0269,108.097,96.6516,20.5209,13.8711,35.2751,24.1037,4.22107,42.5743,136.121,11.3745,65.257,10.6299,13.7055,55.5774,6.32186,52.5256
2019-04-12,55.5105,5.03199,9.40546,22.5424,18.0213,54.2982,15.9611,27.5015,5.13916,74.5407,18.9392,52.3843,23.9282,13.7063,105.626,94.4424,20.0518,13.554,34.4688,23.5528,4.12458,41.6012,133.009,11.1145,63.7653,10.3869,13.3922,54.307,6.17736,51.325
2019-04-13,55.9517,5.07198,9.48021,22.7216,18.1645,54.7297,16.0879,27.72,5.18,75.1332,19.0898,52.8007,24.1184,13.8152,106.466,95.193,20.2112,13.6617,34.7428,23.74,4.15736,41.9318,134.066,11.2029,64.2721,10.4695,13.4986,54.7386,6.22645,51.7329
2019-04-14,55.0439,4.98969,9.32639,22.3529,17.8698,53.8417,15.8269,27.2703,5.09596,73.9141,18.78,51.944,23.7271,13.5911,104.738,93.6484,19.8833,13.4401,34.1791,23.3548,4.08991,41.2515,131.891,11.0211,63.2293,10.2996,13.2796,53.8505,6.12543,50.8935
2019-04-15,54.4135,4.93255,9.21958,22.0969,17.6651,53.2251,15.6456,26.9579,5.0376,73.0676,18.5649,51.3491,23.4553,13.4354,103.539,92.5759,19.6555,13.2862,33.7876,23.0873,4.04307,40.779,130.381,10.8949,62.5052,10.1816,13.1275,53.2338,6.05527,50.3107
2019-04-16,51.8797,4.70286,8.79026,21.068,16.8425,50.7466,14.9171,25.7026,4.80301,69.6651,17.7004,48.9579,22.3631,12.8098,98.7175,88.265,18.7403,12.6675,32.2143,22.0122,3.8548,38.8801,124.309,10.3875,59.5945,9.70751,12.5162,50.7549,5.7733,47.9679
2019-04-17,49.2571,4.46513,8.34591,20.003,15.9911,48.1814,14.163,24.4033,4.56022,66.1435,16.8057,46.4831,21.2327,12.1623,93.7273,83.8032,17.7929,12.0271,30.5858,20.8995,3.65994,36.9147,118.026,9.86244,56.582,9.21679,11.8835,48.1892,5.48146,45.5431
2019-04-18,50.6817,4.59426,8.58728,20.5815,16.4536,49.5748,14.5726,25.1091,4.6921,68.0564,17.2917,47.8274,21.8467,12.514,96.4379,86.2268,18.3075,12.3749,31.4704,21.5039,3.76578,37.9823,121.439,10.1477,58.2184,9.48334,12.2272,49.5828,5.63999,46.8602
2019-04-19,51.539,4.67197,8.73254,20.9296,16.7319,50.4134,14.8191,25.5338,4.77148,69.2077,17.5842,48.6365,22.2163,12.7257,98.0692,87.6854,18.6172,12.5843,32.0027,21.8677,3.82949,38.6248,123.493,10.3193,59.2032,9.64376,12.4341,50.4216,5.73539,47.6529
2019-04-20,49.5346,4.49028,8.39292,20.1156,16.0812,48.4528,14.2428,24.5408,4.58591,66.5161,16.9003,46.7449,21.3522,12.2308,94.2552,84.2752,17.8932,12.0949,30.7581,21.0172,3.68055,37.1226,118.69,9.91799,56.9007,9.2687,11.9505,48.4606,5.51234,45.7996
2019-04-21,52.0307,4.71654,8.81585,21.1293,16.8915,50.8943,14.9605,25.7774,4.81699,69.8679,17.752,49.1004,22.4282,12.8471,99.0048,88.5219,18.7948,12.7043,32.308,22.0763,3.86602,38.9933,124.671,10.4178,59.768,9.73576,12.5527,50.9026,5.79011,48.1075
2019-04-22,50.417,4.57026,8.54242,20.474,16.3676,49.3158,14.4965,24.9779,4.6676,67.701,17.2014,47.5776,21.7326,12.4486,95.9342,85.7764,18.2119,12.3103,31.306,21.3916,3.74612,37.7839,120.805,10.0947,57.9143,9.43381,12.1633,49.3239,5.61053,46.6154
2019-04-23,51.287,4.64913,8.68985,20.8273,16.6501,50.1669,14.7467,25.409,4.74815,68.8693,17.4983,48.3987,22.1076,12.6635,97.5898,87.2567,18.5262,12.5228,31.8463,21.7608,3.81076,38.436,122.889,10.2689,58.9138,9.59661,12.3733,50.1751,5.70735,47.4199
2019-04-24,50.9718,4.62056,8.63644,20.6993,16.5478,49.8586,14.6561,25.2529,4.71897,68.4461,17.3907,48.1012,21.9718,12.5856,96.99,86.7205,18.4123,12.4458,31.6506,21.627,3.78735,38.1997,122.134,10.2058,58.5517,9.53764,12.2972,49.8667,5.67228,47.1285
2019-04-25,52.2954,4.74054,8.8607,21.2368,16.9775,51.1533,15.0366,25.9086,4.8415,70.2233,17.8423,49.3502,22.5423,12.9124,99.5085,88.9723,18.8904,12.769,32.4724,22.1886,3.88569,39.1916,125.305,10.4708,60.0721,9.78529,12.6165,51.1616,5.81957,48.3522
2019-04-26,51.413,4.66055,8.71119,20.8785,16.691,50.2902,14.7829,25.4714,4.75981,69.0385,17.5412,48.5176,22.162,12.6946,97.8295,87.4711,18.5717,12.5535,31.9245,21.8142,3.82013,38.5304,123.191,10.2941,59.0585,9.62019,12.4037,50.2983,5.72137,47.5364
2019-04-27,51.8292,4.69828,8.78171,21.0475,16.8261,50.6972,14.9026,25.6776,4.79834,69.5973,17.6832,48.9103,22.3413,12.7973,98.6214,88.1791,18.722,12.6551,32.1829,21.9908,3.85105,38.8423,124.188,10.3774,59.5365,9.69806,12.5041,50.7055,5.76769,47.9212
2019-04-28,49.9253,4.52569,8.45912,20.2743,16.208,48.8349,14.3551,24.7344,4.62208,67.0407,17.0336,47.1136,21.5207,12.3272,94.9986,84.94,18.0343,12.1903,31.0007,21.183,3.70958,37.4154,119.626,9.99622,57.3495,9.34181,12.0447,48.8428,5.55581,46.1608
2019-04-29,50.5934,4.58626,8.57233,20.5456,16.4249,49.4885,14.5472,25.0654,4.68393,67.9379,17.2616,47.7441,21.8087,12.4922,96.27,86.0767,18.2756,12.3534,31.4156,21.4665,3.75923,37.9162,121.227,10.13,58.117,9.46683,12.2059,49.4965,5.63017,46.7786
2019-04-30,48.9292,4.4354,8.29035,19.8698,15.8847,47.8606,14.0687,24.2409,4.52986,65.7032,16.6938,46.1736,21.0913,12.0813,93.1033,83.2453,17.6745,11.9471,30.3822,20.7604,3.63557,36.6689,117.24,9.79678,56.2053,9.15543,11.8044,47.8684,5.44497,45.2399
2019-05-01,51.8909,4.42213,6.46441,21.387,11.5543,49.033,19.5389,22.026,4.70284,72.543,17.2516,49.2054,22.1528,10.6058,94.6556,81.1139,17.6131,11.3819,31.6591,23.9441,2.74008,36.2533,121.681,8.5843,59.528,5.68646,13.2702,47.4483,5.63376,41.5741
2019-05-02,48.1804,4.10592,6.00217,19.8577,10.7281,45.5268,18.1417,20.451,4.36656,67.3558,16.018,45.687,20.5687,9.84744,87.8872,75.3138,16.3537,10.568,29.3952,22.2319,2.54414,33.661,112.98,7.97047,55.2714,5.27984,12.3213,44.0555,5.23092,38.6013
2019-05-03,48.9366,4.17036,6.09636,20.1693,10.8965,46.2413,18.4264,20.772,4.43509,68.4129,16.2694,46.404,20.8915,10.002,89.2665,76.4958,16.6103,10.7338,29.8566,22.5808,2.58407,34.1893,114.754,8.09556,56.1388,5.3627,12.5147,44.7469,5.31301,39.2071
2019-05-04,51.5411,4.39231,6.42083,21.2428,11.4764,48.7024,19.4071,21.8775,4.67113,72.054,17.1353,48.8737,22.0034,10.5343,94.0174,80.5671,17.4944,11.3051,31.4456,23.7826,2.7216,36.0089,120.861,8.52642,59.1267,5.64812,13.1807,47.1285,5.59578,41.2938
2019-05-05,52.4649,4.47104,6.53592,21.6236,11.6821,49.5754,19.755,22.2697,4.75486,73.3455,17.4425,49.7498,22.3978,10.7231,95.7027,82.0112,17.808,11.5078,32.0093,24.2089,2.77039,36.6544,123.027,8.67926,60.1865,5.74936,13.417,47.9732,5.69609,42.034
2019-05-06,51.9609,4.42809,6.47312,21.4158,11.5699,49.0991,19.5652,22.0557,4.70918,72.6409,17.2749,49.2718,22.1827,10.6201,94.7832,81.2233,17.6369,11.3972,31.7017,23.9763,2.74377,36.3022,121.845,8.59587,59.6083,5.69412,13.2881,47.5123,5.64136,41.6302
2019-05-07,54.3413,4.63094,6.76967,22.3969,12.0999,51.3484,20.4615,23.0661,4.92491,75.9686,18.0663,51.529,23.1989,11.1066,99.1253,84.9442,18.4448,11.9193,33.154,25.0747,2.86947,37.9652,127.427,8.98966,62.339,5.95498,13.8968,49.6889,5.8998,43.5373
2019-05-08,53.277,4.54024,6.63708,21.9582,11.8629,50.3427,20.0608,22.6143,4.82846,74.4807,17.7124,50.5198,22.7445,10.8891,97.1839,83.2805,18.0836,11.6859,32.5047,24.5836,2.81327,37.2217,124.932,8.81359,61.118,5.83835,13.6247,48.7157,5.78425,42.6846
2019-05-09,53.0252,4.51879,6.60571,21.8545,11.8069,50.1048,19.9659,22.5075,4.80564,74.1287,17.6287,50.281,22.637,10.8376,96.7246,82.887,17.9981,11.6306,32.3511,24.4674,2.79997,37.0458,124.341,8.77194,60.8292,5.81076,13.5603,48.4855,5.75691,42.4829
2019-05-10,52.3388,4.46029,6.52021,21.5716,11.654,49.4562,19.7075,22.2161,4.74343,73.1692,17.4005,49.6302,22.344,10.6974,95.4726,81.8141,17.7652,11.4801,31.9323,24.1507,2.76373,36.5662,122.732,8.65839,60.0418,5.73554,13.3847,47.8579,5.68239,41.933
2019-05-11,51.3588,4.37678,6.39812,21.1676,11.4358,48.5302,19.3385,21.8001,4.65461,71.7991,17.0747,48.7008,21.9256,10.4971,93.6849,80.2821,17.4325,11.2651,31.3344,23.6985,2.71198,35.8815,120.434,8.49626,58.9175,5.62814,13.1341,46.9618,5.57599,41.1478
2019-05-12,50.5605,4.30875,6.29867,20.8386,11.2581,47.7759,19.0379,21.4613,4.58227,70.6832,16.8093,47.9439,21.5848,10.3339,92.2288,79.0343,17.1616,11.09,30.8474,23.3302,2.66983,35.3239,118.562,8.36421,58.0018,5.54067,12.93,46.2319,5.48933,40.5082
2019-05-13,51.1208,4.35649,6.36847,21.0696,11.3828,48.3053,19.2489,21.6991,4.63304,71.4664,16.9956,48.4752,21.824,10.4484,93.2508,79.9101,17.3517,11.2129,31.1892,23.5887,2.69941,35.7153,119.875,8.45689,58.6445,5.60206,13.0733,46.7441,5.55015,40.9571
2019-05-14,54.593,4.6524,6.80103,22.5007,12.156,51.5863,20.5563,23.173,4.94773,76.3206,18.15,51.7677,23.3064,11.1581,99.5846,85.3378,18.5303,11.9745,33.3077,25.1909,2.88276,38.1411,128.018,9.03131,62.6278,5.98257,13.9612,49.9191,5.92713,43.739
2019-05-15,52.6049,4.48297,6.55335,21.6812,11.7133,49.7076,19.8077,22.3291,4.76755,73.5412,17.489,49.8825,22.4576,10.7517,95.9579,82.23,17.8555,11.5385,32.0947,24.2735,2.77778,36.7521,123.356,8.70241,60.347,5.7647,13.4528,48.1012,5.71128,42.1461
2019-05-16,55.3494,4.71686,6.89525,22.8124,12.3244,52.301,20.8411,23.494,5.01628,77.378,18.4014,52.4849,23.6292,11.3127,100.964,86.5201,18.787,12.1404,33.7691,25.5399,2.9227,38.6696,129.791,9.15643,63.4955,6.06545,14.1547,50.6107,6.00925,44.345
2019-05-17,56.2176,4.79084,7.00341,23.1702,12.5177,53.1214,21.168,23.8625,5.09496,78.5917,18.6901,53.3082,23.9999,11.4901,102.548,87.8772,19.0817,12.3309,34.2988,25.9405,2.96854,39.2761,131.827,9.30005,64.4914,6.16059,14.3767,51.4046,6.10351,45.0406
2019-05-18,56.0353,4.77531,6.9807,23.0951,12.4771,52.9491,21.0994,23.7851,5.07844,78.3368,18.6295,53.1353,23.9221,11.4529,102.215,87.5922,19.0198,12.2909,34.1876,25.8564,2.95892,39.1488,131.4,9.26989,64.2823,6.14062,14.3301,51.2379,6.08371,44.8945
2019-05-19,52.969,4.514,6.59871,21.8313,11.7944,50.0517,19.9448,22.4836,4.80055,74.0502,17.61,50.2277,22.613,10.8262,96.6222,82.7992,17.9791,11.6183,32.3168,24.4415,2.797,37.0065,124.209,8.76264,60.7648,5.8046,13.5459,48.4341,5.75081,42.4379
2019-05-20,53.7253,4.57846,6.69294,22.143,11.9628,50.7664,20.2296,22.8047,4.86909,75.1076,17.8615,50.9449,22.9359,10.9808,98.0018,83.9814,18.2358,11.7842,32.7783,24.7905,2.83694,37.5349,125.983,8.88776,61.6324,5.88748,13.7393,49.1257,5.83293,43.0438
2019-05-21,54.6492,4.65719,6.80803,22.5238,12.1685,51.6394,20.5775,23.1968,4.95282,76.3991,18.1686,51.821,23.3303,11.1696,99.6871,85.4256,18.5494,11.9869,33.3419,25.2168,2.88573,38.1804,128.149,9.0406,62.6923,5.98872,13.9756,49.9705,5.93323,43.784
2019-05-22,53.8934,4.59277,6.71387,22.2123,12.0002,50.9252,20.2929,22.876,4.88432,75.3425,17.9174,51.1043,23.0077,11.0151,98.3083,84.2441,18.2928,11.8211,32.8808,24.868,2.84582,37.6523,126.377,8.91556,61.8252,5.9059,13.7823,49.2794,5.85117,43.1784
2019-05-23,54.3275,4.62977,6.76795,22.3912,12.0968,51.3354,20.4563,23.0602,4.92366,75.9493,18.0617,51.5159,23.193,11.1038,99.1002,84.9226,18.4402,11.9163,33.1456,25.0684,2.86874,37.9556,127.395,8.98737,62.3232,5.95347,13.8933,49.6763,5.8983,43.5262
2019-05-24,52.7172,4.49254,6.56735,21.7275,11.7383,49.8138,19.85,22.3767,4.77773,73.6982,17.5263,49.989,22.5055,10.7747,96.1629,82.4056,17.8936,11.5631,32.1632,24.3253,2.78371,36.8306,123.619,8.72099,60.4759,5.77701,13.4815,48.2039,5.72347,42.2361
2019-05-25,52.0727,4.43762,6.48706,21.4619,11.5948,49.2048,19.6073,22.1032,4.71932,72.7972,17.3121,49.3779,22.2304,10.643,94.9872,81.3981,17.6748,11.4217,31.77,24.0279,2.74968,36.3803,122.108,8.61437,59.7366,5.70638,13.3167,47.6146,5.6535,41.7198
2019-05-26,50.8966,4.33739,6.34054,20.9772,11.3329,48.0934,19.1645,21.6039,4.61272,71.153,16.921,48.2626,21.7283,10.4026,92.8418,79.5596,17.2756,11.1638,31.0524,23.4852,2.68757,35.5586,119.35,8.4198,58.3873,5.57749,13.0159,46.5391,5.52581,40.7775
2019-05-27,52.087,4.43884,6.48884,21.4678,11.598,49.2183,19.6127,22.1092,4.72061,72.8172,17.3168,49.3914,22.2365,10.6459,95.0133,81.4205,17.6797,11.4249,31.7787,24.0345,2.75043,36.3903,122.141,8.61674,59.753,5.70795,13.3204,47.6277,5.65505,41.7312
2019-05-28,50.8828,4.33621,6.33882,20.9715,11.3298,48.0804,19.1593,21.5981,4.61147,71.1337,16.9165,48.2495,21.7224,10.3998,92.8166,79.5381,17.2709,11.1607,31.044,23.4789,2.68684,35.549,119.317,8.41752,58.3715,5.57598,13.0124,46.5265,5.52431,40.7664
2019-05-29,50.2388,4.28133,6.25859,20.706,11.1864,47.4719,18.9168,21.3247,4.55311,70.2334,16.7024,47.6388,21.4475,10.2681,91.6419,78.5314,17.0524,11.0195,30.6511,23.1817,2.65284,35.0991,117.807,8.31098,57.6327,5.50541,12.8477,45.9377,5.45439,40.2505
2019-05-30,50.2945,4.28608,6.26553,20.729,11.1988,47.5245,18.9377,21.3484,4.55815,70.3112,16.7209,47.6916,21.4712,10.2795,91.7435,78.6184,17.0713,11.0317,30.6851,23.2074,2.65578,35.138,117.938,8.3202,57.6966,5.51151,12.8619,45.9886,5.46044,40.2951
2019-05-31,50.3088,4.28729,6.26731,20.7349,11.202,47.538,18.9431,21.3544,4.55945,70.3312,16.7256,47.7052,21.4773,10.2824,91.7695,78.6408,17.0761,11.0348,30.6938,23.214,2.65653,35.148,117.971,8.32256,57.713,5.51308,12.8656,46.0016,5.46199,40.3065
2019-06-01,51.2148,4.49709,5.50001,17.6857,10.8503,55.1467,15.0932,14.9597,4.343,71.2457,16.0669,53.8515,21.7789,12.6222,94.3898,74.4861,15.9449,11.2822,31.5771,21.512,1.63491,32.5652,118.357,7.8522,57.5211,5.66769,13.6058,42.4774,5.8507,37.3266
2019-06-02,51.0865,4.48583,5.48624,17.6414,10.8231,55.0086,15.0554,14.9222,4.33212,71.0673,16.0267,53.7166,21.7243,12.5906,94.1534,74.2995,15.905,11.2539,31.498,21.4581,1.63082,32.4837,118.061,7.83254,57.3771,5.6535,13.5717,42.371,5.83605,37.2331
2019-06-03,50.6601,4.44838,5.44044,17.4941,10.7327,54.5494,14.9298,14.7976,4.29596,70.4741,15.8929,53.2682,21.543,12.4855,93.3674,73.6793,15.7722,11.16,31.2351,21.279,1.6172,32.2125,117.075,7.76716,56.8981,5.60631,13.4584,42.0173,5.78733,36.9223
2019-06-04,52.665,4.62443,5.65575,18.1864,11.1575,56.7082,15.5206,15.3832,4.46597,73.2631,16.5219,55.3763,22.3956,12.9796,97.0625,76.5952,16.3964,11.6017,32.4712,22.1211,1.6812,33.4873,121.709,8.07454,59.1499,5.82818,13.991,43.6801,6.01636,38.3835
2019-06-05,54.9824,4.82791,5.90461,18.9867,11.6484,59.2035,16.2035,16.0601,4.66248,76.4868,17.2489,57.813,23.381,13.5507,101.333,79.9655,17.1179,12.1122,33.9,23.0945,1.75518,34.9609,127.064,8.42984,61.7526,6.08463,14.6067,45.6021,6.2811,40.0725
2019-06-06,55.594,4.88162,5.9703,19.1979,11.778,59.8621,16.3838,16.2388,4.71435,77.3377,17.4408,58.4561,23.6411,13.7015,102.461,80.8551,17.3083,12.2469,34.2771,23.3515,1.77471,35.3498,128.478,8.52362,62.4396,6.15232,14.7691,46.1095,6.35097,40.5183
2019-06-07,57.428,5.04266,6.16725,19.8312,12.1666,61.8369,16.9243,16.7745,4.86987,79.889,18.0161,60.3846,24.421,14.1535,105.841,83.5225,17.8793,12.6509,35.4079,24.1218,1.83325,36.516,132.716,8.80481,64.4994,6.35528,15.2564,47.6306,6.56049,41.8549
2019-06-08,55.281,4.85414,5.93668,19.0898,11.7117,59.5251,16.2916,16.1474,4.68781,76.9023,17.3426,58.127,23.508,13.6244,101.884,80.3999,17.2109,12.1779,34.0841,23.22,1.76472,35.1508,127.754,8.47563,62.088,6.11768,14.686,45.8498,6.31522,40.2901
2019-06-09,56.7029,4.979,6.08939,19.5809,12.013,61.0562,16.7106,16.5627,4.80839,78.8804,17.7887,59.6222,24.1127,13.9748,104.505,82.4679,17.6536,12.4912,34.9608,23.8172,1.81011,36.0549,131.04,8.69364,63.6851,6.27504,15.0637,47.0292,6.47766,41.3265
2019-06-10,59.8167,5.25241,6.42378,20.6561,12.6726,64.409,17.6283,17.4722,5.07244,83.212,18.7655,62.8963,25.4368,14.7422,110.243,86.9966,18.623,13.1771,36.8807,25.1251,1.90951,38.0348,138.236,9.17104,67.1823,6.61963,15.891,49.6117,6.83337,43.5959
2019-06-11,63.3857,5.5658,6.80705,21.8886,13.4288,68.2519,18.68,18.5147,5.37508,88.1768,19.8852,66.6489,26.9545,15.6218,116.821,92.1872,19.7342,13.9633,39.0812,26.6242,2.02344,40.3042,146.484,9.71823,71.1907,7.01458,16.8391,52.5718,7.24108,46.197
2019-06-12,62.6319,5.49961,6.7261,21.6282,13.2691,67.4403,18.4579,18.2945,5.31116,87.1282,19.6487,65.8563,26.6339,15.436,115.432,91.0909,19.4995,13.7973,38.6164,26.3076,1.99937,39.8249,144.742,9.60265,70.344,6.93116,16.6388,51.9466,7.15497,45.6476
2019-06-13,62.4897,5.48712,6.71084,21.5792,13.2389,67.2872,18.416,18.253,5.29911,86.9304,19.6041,65.7069,26.5735,15.401,115.17,90.8841,19.4552,13.766,38.5287,26.2479,1.99484,39.7345,144.413,9.58086,70.1844,6.91543,16.6011,51.8287,7.13873,45.544
2019-06-14,61.1817,5.37227,6.57037,21.1275,12.9618,65.8788,18.0305,17.871,5.18819,85.1108,19.1937,64.3315,26.0173,15.0786,112.759,88.9818,19.048,13.4778,37.7223,25.6985,1.95308,38.9028,141.391,9.38032,68.7153,6.77068,16.2536,50.7439,6.9893,44.5907
2019-06-15,63.6274,5.58702,6.83301,21.972,13.48,68.5122,18.7513,18.5853,5.39558,88.513,19.961,66.9031,27.0573,15.6814,117.266,92.5387,19.8094,14.0166,39.2302,26.7257,2.03115,40.4578,147.043,9.75528,71.4621,7.04133,16.9033,52.7723,7.26869,46.3732
2019-06-16,62.0776,5.45094,6.66658,21.4369,13.1516,66.8435,18.2946,18.1327,5.26416,86.3572,19.4748,65.2736,26.3983,15.2994,114.41,90.2848,19.3269,13.6752,38.2747,26.0748,1.98168,39.4725,143.461,9.51768,69.7216,6.86983,16.4916,51.487,7.09165,45.2437
2019-06-17,61.7646,5.42346,6.63297,21.3288,13.0853,66.5065,18.2023,18.0412,5.23762,85.9218,19.3766,64.9444,26.2651,15.2223,113.833,89.8296,19.2295,13.6062,38.0817,25.9433,1.97169,39.2734,142.738,9.46969,69.37,6.83519,16.4084,51.2273,7.0559,45.0156
2019-06-18,62.7884,5.51335,6.74291,21.6823,13.3022,67.6088,18.504,18.3403,5.32443,87.3459,19.6978,66.0209,26.7005,15.4746,115.72,91.3185,19.5482,13.8318,38.7129,26.3733,2.00437,39.9244,145.104,9.62665,70.5198,6.94848,16.6804,52.0764,7.17285,45.7617
2019-06-19,65.291,5.7331,7.01167,22.5465,13.8324,70.3035,19.2415,19.0713,5.53665,90.8273,20.4829,68.6523,27.7647,16.0914,120.332,94.9583,20.3273,14.3831,40.2559,27.4245,2.08426,41.5157,150.887,10.0103,73.3306,7.22544,17.3453,54.1521,7.45874,47.5856
2019-06-20,62.3193,5.47216,6.69254,21.5203,13.2028,67.1037,18.3658,18.2033,5.28466,86.6934,19.5506,65.5277,26.501,15.359,114.856,90.6363,19.4022,13.7284,38.4237,26.1763,1.9894,39.6261,144.02,9.55474,69.993,6.89658,16.5558,51.6874,7.11927,45.4198
2019-06-21,62.3476,5.47464,6.69557,21.5301,13.2088,67.1341,18.3741,18.2115,5.28705,86.7327,19.5595,65.5574,26.513,15.366,114.908,90.6774,19.411,13.7346,38.4411,26.1882,1.9903,39.6441,144.085,9.55907,70.0247,6.8997,16.5633,51.7108,7.12249,45.4404
2019-06-22,61.5943,5.4085,6.61467,21.2699,13.0492,66.323,18.1521,17.9915,5.22317,85.6848,19.3232,64.7653,26.1927,15.1803,113.519,89.5818,19.1764,13.5687,37.9766,25.8718,1.96625,39.1651,142.344,9.44357,69.1787,6.81634,16.3632,51.086,7.03643,44.8914
2019-06-23,60.2575,5.29112,6.47112,20.8083,12.766,64.8836,17.7582,17.601,5.10982,83.8252,18.9038,63.3597,25.6243,14.8508,111.056,87.6377,18.7603,13.2742,37.1525,25.3103,1.92358,38.3151,139.255,9.23862,67.6773,6.66841,16.0081,49.9773,6.88373,43.9171
2019-06-24,57.4142,5.04145,6.16577,19.8264,12.1636,61.822,16.9202,16.7705,4.8687,79.8697,18.0118,60.37,24.4151,14.1501,105.815,83.5023,17.875,12.6479,35.3993,24.116,1.83281,36.5071,132.684,8.80268,64.4838,6.35375,15.2527,47.6191,6.5589,41.8448
2019-06-25,56.8169,4.989,6.10162,19.6202,12.0371,61.1788,16.7442,16.596,4.81805,79.0388,17.8244,59.7419,24.1611,14.0029,104.714,82.6336,17.6891,12.5163,35.0311,23.8651,1.81374,36.1273,131.304,8.7111,63.813,6.28765,15.094,47.1237,6.49067,41.4095
2019-06-26,57.7123,5.06763,6.19778,19.9294,12.2268,62.143,17.0081,16.8576,4.89398,80.2845,18.1053,60.6835,24.5419,14.2236,106.365,83.9359,17.9678,12.7135,35.5832,24.2412,1.84233,36.6967,133.373,8.84839,64.8187,6.38674,15.3319,47.8664,6.59296,42.0621
2019-06-27,59.5324,5.22745,6.39325,20.5579,12.6124,64.1029,17.5445,17.3892,5.04833,82.8165,18.6763,62.5973,25.3159,14.6721,109.719,86.5831,18.5345,13.1145,36.7054,25.0057,1.90043,37.8541,137.579,9.12745,66.863,6.58817,15.8154,49.376,6.80089,43.3887
2019-06-28,60.4566,5.3086,6.4925,20.8771,12.8082,65.098,17.8168,17.6592,5.1267,84.1022,18.9663,63.5691,25.7089,14.8999,111.423,87.9272,18.8222,13.3181,37.2752,25.3939,1.92993,38.4417,139.715,9.26915,67.9009,6.69044,16.0609,50.1425,6.90647,44.0622
