date,state,地区生产总值(亿元),地区生产总值－第一产业(亿元),地区生产总值－第二产业(亿元),地区生产总值－工业(亿元),地区生产总值－建筑业(亿元),地区生产总值－第三产业(亿元),地区生产总值－交通运输、仓储和邮政业(亿元),地区生产总值－批发和零售业(亿元),地区生产总值－金融业(亿元),地区生产总值－房地产业(亿元),地区生产总值－其他服务业(亿元),第一产业占GDP比重(%)(没有单位),第二产业占GDP比重(%)(没有单位),第三产业占GDP比重(%)(没有单位),人均地区生产总值(元),地区生产总值指数（上年＝100）(没有单位),地区生产总值指数－第一产业（上年＝100）(没有单位),地区生产总值指数－第二产业（上年＝100）(没有单位),地区生产总值指数－第三产业（上年＝100）(没有单位),社会消费品零售总额(亿元),,年底人口数(万人)
2017,河北省,34016.32,3129.98,15846.21,13757.84,2109.03,15040.13,2497.88,2833.01,2053.44,1690.31,5284.39,9.2014,46.5841,44.2145,45387,106.6,103.9,103,111.3,15907.6,33406.8021,7519.52
2017,山西省,15528.42,719.16,6778.89,5771.22,1019.84,8030.37,1052.14,1078.54,1320.05,798.73,3322.07,4.6313,43.6547,51.714,42060,107.1,103.1,106.7,107.8,6918.1,6040.5394,3702
2017,内蒙古自治区,16096.21,1649.77,6399.68,5109,1291.45,8046.76,1050.02,1815.47,1099.85,458.59,2861.83,10.2494,39.7589,49.9916,63764,104,103.3,101.5,106.2,7160.2,14013.1608,2529
2017,辽宁省,23409.24,1902.28,9199.8,7302.41,1999.28,12307.16,1310.02,3002.13,1964.58,1132.18,4221.37,8.1262,39.2999,52.5739,53526.6544,104.2,103.6,103.2,105,13807.2,6676.7399,4369
2017,吉林省,14944.53,1095.36,6998.51,6057.29,964.14,6850.66,603.12,1208.3,709.64,525.58,3363.91,7.3295,46.8299,45.8406,54838,105.3,103.3,103.8,107.6,7855.8,13283.887,2717
2017,黑龙江省,15902.6817,2965.25,4060.6017,3332.5917,852.78,8876.83,801.33,1857.41,932.35,656.34,3866.19,18.6462,25.5341,55.8197,41916,106.3562,105.3985,102.7691,108.8104,9099.2,11291.9794,3788.7
2017,上海市,30632.99,110.78,9330.67,8392.84,970.79,21191.54,1344.54,4393.36,5330.54,1873.05,7800.44,0.3616,30.4595,69.1788,126634.15,106.9,99.2,105.8,107.5,11830.3,7246.6031,2418
2017,江苏省,85869.76,4045.16,38654.87,34013.6,4651.75,43169.73,3097.67,8070.23,6783.87,5016.54,18514.75,4.7108,45.0157,50.2735,107150,107.1534,100.3824,106.484,108.5289,31737.4,53277.0346,8029.3
2017,浙江省,51768.26,1933.92,22232.08,19474.48,2845.48,27602.26,1938.17,6217.29,3533.05,3222.54,11345.9,3.7357,42.9454,53.3189,92057.0108,107.7641,102.7224,106.6033,109.2102,24308.5,31696.0276,5657
2017,安徽省,27018,2582.2659,12838.2785,10916.31,1943.5585,11597.4508,875.38,1910.47,1663.59,1390.48,5110.9047,9.5576,47.5175,42.9249,43401.3638,108.4643,104.0603,108.2281,109.8757,11192.6,29275.0615,6255
2017,福建省,32182.09,2215.13,15354.29,12674.89,2707.82,14612.67,1889.69,2392.78,2055.53,1768.48,5933.4,6.8831,47.7107,45.4062,82677,108.1,103.7,106.8,110.2,13013,26416.2773,3911
2017,江西省,20006.31,1835.26,9627.98,7789.59,1838.95,8543.07,866.3,1415.12,1107.12,890.55,3734.61,9.1734,48.1247,42.7019,43424.3703,108.8,104.4,108.2,110.5,7448.1,22085.339,4622
2017,山东省,72634.1491,4832.7119,32942.8429,28705.69,4276.9729,34858.6,3268.0088,9283.729,3651.5591,3091.3677,13576.7315,6.6535,45.3545,47.992,72807.1389,107.36,103.5526,106.3086,109.067,33649,55202.7222,10005.83
2017,河南省,44552.83,4139.29,21105.52,18452.06,2694.11,19308.02,2162.85,3263.06,2509.19,2222.21,7624.15,9.2907,47.3719,43.3374,46674,107.8,104.3,107.2,109.4,19666.8,44496.9341,9559.13
2017,湖北省,35478.09,3528.96,15441.75,13060.08,2459.6818,16507.38,1420.01,2682.21,2640.86,1642.98,7067.7882,9.9469,43.5248,46.5284,60199,107.8,103.7,107.1,109.5,17394.1,32282.361,5902
2017,湖南省,33902.96,2998.4,14145.49,11879.94,2278.65,16759.07,1496.01,2666.71,1610.31,1019.35,9081.33,8.8441,41.7235,49.4325,49558,108,103.6,106.7,110.3,14854.9,31959.2273,6860.15
2017,广东省,89705.23,3611.44,38008.06,35291.83,2818.82,48085.73,3580.94,8976.59,6853.01,7635.96,19188.52,4.0259,42.3699,53.6042,80932,107.5433,103.6195,106.5416,108.746,38200.1,37761.7454,11169
2017,广西壮族自治区,18523.26,2878.3,7450.85,5822.93,1635.69,8194.11,955.7,1326.17,1273.4,885.48,3223.11,15.5388,40.2243,44.2369,38102,107.1,104.2,105.5,109.6,7813,20499.1106,4885
2017,海南省,4462.54,962.84,996.35,528.28,470.01,2503.35,248.94,496.72,308.94,434.9,760.06,21.5761,22.327,56.097,48430,107,103.6,102.7,110.3,1618.8,4244.4012,926
2017,重庆市,19424.73,1276.09,8584.61,6587.08,1997.53,9564.03,939.46,1595.88,1813.73,1048.25,3717.69,6.5694,44.1942,49.2364,63442,109.3,104,109.3,109.9,8067.7,17537.0476,3075.16
2017,四川省,36980.22,4262.35,14328.13,11576.16,2838.35,18389.74,1595.8,2574.15,3203.27,2039.83,7764.09,11.526,38.7454,49.7286,44651.32,108.1,103.8,107.5,109.8,17480.5,31902.085,8302
2017,贵州省,13540.8256,2032.2737,5428.1389,4260.48,1169.4689,6080.42,1070.22,812.74,787.88,283.05,2577.8301,15.0085,40.0872,44.9043,37956.0633,110.2,106.3,110.1,111.5,4154,15503.8556,3580
2017,云南省,16376.34,2338.37,6204.97,4089.37,2123.68,7833,366.59,1567.79,1194.67,345.5,3776.61,14.279,37.8898,47.8312,34221,109.5,106.06,110.67,109.54,6423.1,18935.9862,4800.5
2017,陕西省,21898.81,1741.45,10882.88,8691.79,2217.97,9274.48,832.62,1762.33,1300.1,861.53,3904.23,7.9523,49.6962,42.3515,57266.31,108,104.6,107.8,108.9,8236.4,23819.3779,3835
2017,甘肃省,7459.8995,859.7523,2561.7919,1763.4439,811.4106,4038.3554,293.4995,563.2301,553.5857,274.2991,2074.5183,11.525,34.3408,54.1342,28496.501,103.5612,105.4448,98.9501,106.5439,3426.6,5827.7507,2626
2017,青海省,2624.83,238.41,1162.41,777.56,384.85,1224.01,103.69,169.15,274.6,60.89,563.09,9.0829,44.2852,46.632,44047,107.3,104.9,107.2,107.9,839,3883.5539,598
2017,宁夏回族自治区,3443.56,250.62,1580.57,1096.3,484.36,1612.37,199.31,160.92,314.69,120.84,742.21,7.2779,45.8993,46.8228,50765,107.8,104.4,107,109.2,930.4,3728.3788,682
2017,新疆维吾尔自治区,10881.96,1551.84,4330.89,3254.18,1159.51,4999.23,668.15,702.18,623.53,323.16,2330.89,14.2607,39.7988,45.9405,44941,107.6,104.8,106.4,109.5,3044.6,12089.1177,2445
2018,北京市,30319.98,118.69,5647.65,,,24553.64,,,,,,0.39,18.63,80.98,140211.2419,106.6,97.7,104.2,107.3,11747.7,,2154
2018,天津市,18809.64,172.71,7609.81,,,11027.12,,,,,,0.92,40.46,58.62,120710.8019,103.6,100.1,101,105.9,5533,,1560
2018,河北省,36010.27,3338,16040.06,,,16632.21,,,,,,9.27,44.54,46.19,47772.2207,106.6,103,104.3,109.8,16537.1,,7556
2018,山西省,16818.11,740.64,7089.19,,,8988.28,,,,,,4.4,42.15,53.44,45328,106.7,102.1,104.5,108.8,7338.5,,3718
2018,内蒙古自治区,17289.22,1753.82,6807.3,,,8728.1,,,,,,10.14,39.37,50.48,68302,105.3,103.2,105.1,106,7311.1,,2534
2018,辽宁省,25315.35,2033.3,10025.1,,,13256.95,,,,,,8.03,39.6,52.37,58007.5158,105.7,103.1,107.4,104.8,14142.8,,4359
2018,吉林省,15074.62,1160.75,6410.85,,,7503.02,,,,,,7.7,42.53,49.77,55610.924,104.5,102,104,105.5,7520.4,,2704
2018,黑龙江省,16361.62,3000.96,4030.94,,,9329.72,,,,,,18.34,24.64,57.1,43274.4056,104.7,103.7,102.1,106.4,9317.4,,3773
2018,上海市,32679.87,104.37,9732.54,,,22842.96,,,,,,0.32,29.78,69.9,134982,106.6,93.1,101.8,108.7,12668.7,,2424
2018,江苏省,92595.4,4141.72,41248.52,,,47205.16,,,,,,4.47,44.5,50.98,115168.408,106.7,101.8,105.8,107.9,33230.4,,8051
2018,浙江省,56197.15,1967.01,23505.88,,,30724.26,,,,,,3.5,41.83,54.67,98643.4088,107.1,101.9,106.7,107.8,25007.9,,5737
2018,安徽省,30006.82,2638.01,13842.09,,,13526.72,,,,,,8.79,46.13,45.08,47711.6644,108,103.2,108.5,108.6,12100.1,,6324
2018,福建省,35804.04,2379.82,17232.36,,,16191.86,,,,,,6.65,48.13,45.22,91197.2491,108.3,103.5,108.5,108.8,14317.4,,3941
2018,江西省,21984.78,1877.33,10250.21,,,9857.24,,,,,,8.6,46.62,44.84,47433.9457,108.7,103.4,108.3,110.3,7566.4,,4648
2018,山东省,76469.67,4950.52,33641.72,,,37877.43,,,,,,6.47,43.99,49.53,76267.2567,106.4,102.6,105.1,108.3,33605,,10047
2018,河南省,48055.86,4289.38,22034.83,,,21731.65,,,,,,8.93,45.85,45.22,50152.2229,107.6,103.3,107.2,109.2,20594.7,,9605
2018,湖北省,39366.55,3547.51,17088.95,,,18730.09,,,,,,9.01,43.41,47.58,66615.7035,107.8,102.9,106.8,109.9,18333.6,,5917
2018,湖南省,36425.78,3083.59,14453.54,,,18888.65,,,,,,8.47,39.68,51.8,52948.6035,107.8,103.5,107.2,109.2,15638.3,,6899
2018,广东省,97277.77,3831.44,40695.15,,,52751.18,,,,,,4,41.83,54.23,86412,106.8,104.2,105.9,107.8,39501.1,,11346
2018,广西壮族自治区,20352.51,3019.37,8072.94,,,9260.2,,,,,,14.84,39.67,45.5,41489.1652,106.8,105.6,104.3,109.4,8291.6,,4926
2018,海南省,4832.05,1000.11,1095.79,,,2736.15,,,,,,20.7,22.68,56.63,51955.2922,105.8,103.9,104.8,106.8,1717.1,,934
2018,重庆市,20363.19,1378.2747,8328.79,,,10656.1253,,,,,,6.77,40.9,52.33,65932.7242,106,104.4,103,109.1,7977,,3102
2018,四川省,40678.13,4426.66,15322.72,,,20928.75,,,,,,10.88,37.67,51.4,48883.1701,108,103.6,107.5,109.4,18254.5,,8341
2018,贵州省,14806.45,2159.54,5755.54,,,6891.37,,,,,,14.59,38.87,46.54,41243.5933,109.1,106.9,109.5,109.5,3971.2,,3600
2018,云南省,17881.12,2498.86,6957.44,,,8424.82,,,,,,13.97,38.91,47.12,37136.2825,108.9,106.3,111.3,107.6,6826,,4830
2018,陕西省,24438.32,1830.19,12157.48,,,10450.65,,,,,,7.49,49.75,42.7,63477.4749,108.3,103.2,108.7,108.8,8938.3,,3864
2018,甘肃省,8246.07,921.3048,2794.67,,,4530.0952,,,,,,11.17,33.89,54.94,31336.1252,106.3,105,103.8,108.4,3428.3,,2637
2018,青海省,2865.23,268.1,1247.06,,,1350.07,,,,,,9.36,43.52,47.12,47689.4526,107.2,104.5,107.8,106.9,835.6,,603
2018,宁夏回族自治区,3705.18,279.85,1650.26,,,1775.07,,,,,,7.55,44.54,47.91,54094.1675,107,104,106.8,107.7,935.8,,688
2018,新疆维吾尔自治区,12199.08,1692.09,4922.97,,,5584.02,,,,,,13.87,40.3,45.77,49474.7173,106.1,104.7,104.2,108,3187,,2487
2019,北京市,35371.28,113.69,5715.06,4241.1,1513.67,29542.53,1025.33,2856.89,6544.77,2620.79,15912.17,0.3,16.2,83.5,164220,106.1,97.5,104.5,106.4,15063.7,,2154
2019,天津市,14104.28,185.23,4969.18,4394.27,693.76,8949.87,787.73,1372.27,1907.86,1238.45,3349.19,1.3,35.2,63.5,90370.63,104.8,100.2,103.2,105.9,4218.2,,1562
2019,河北省,35104.52,3518.44,13597.26,11503.03,2129.89,17988.82,2916.01,2947.53,2416.13,2310,6765.39,10,38.7,51.3,46347.89,106.8,101.6,104.9,109.4,12985.5,,7592
2019,山西省,17026.68,824.72,7453.09,6569.51,894.76,8748.87,1006.82,1361.61,1174.01,1081.74,3856.31,4.8,43.8,51.4,45724,106.2,102.1,105.7,107,7030.5,,3729
2019,内蒙古自治区,17212.53,1863.19,6818.88,5514.34,1304.54,8530.46,1202.71,1448.34,874.88,892.2,3720.6,10.8,39.6,49.6,67852.13,105.2,102.4,105.7,105.4,5051.1,,2540
2019,辽宁省,24909.45,2177.77,9531.24,8164.55,1482.05,13200.44,1313.36,2164.38,1985.18,1471.41,5744.21,8.7,38.3,53,57191,105.5,103.5,105.7,105.6,9670.6,,4352
2019,吉林省,11726.82,1287.32,4134.82,3347.82,808.63,6304.68,574.4,759.11,837.89,778.83,3094.12,11,35.2,53.8,43475,103,102.5,102.6,103.3,4212.9,,2691
2019,黑龙江省,13612.68,3182.45,3615.21,3291.05,419.16,6815.03,533,1005.33,995.36,671.93,3192.35,23.4,26.6,50.1,36182.77,104.2,102.4,102.7,105.9,5603.9,,3751
2019,上海市,38155.32,103.88,10299.16,9670.68,716.16,27752.28,1650.44,5023.23,6600.6,3300.72,10624.53,0.3,27,72.7,157279,106,95,100.5,108.2,15847.6,,2428
2019,江苏省,99631.52,4296.28,44270.51,37825.32,6493.54,51064.73,3157.21,10901.27,7529.61,8057.76,19515.76,4.3,44.4,51.3,123607,106.1,101.3,105.9,106.6,37672.5,,8070
2019,浙江省,62351.74,2097.38,26566.6,22840.53,3779.55,33687.76,1962.13,7470.08,5004.37,4356.87,13699.69,3.4,42.6,54,107623.61,106.8,102,105.9,107.8,27343.8,,5850
2019,安徽省,37113.98,2915.7,15337.9,11454.85,3905.71,18860.38,1973.87,3429.23,2345.64,2870.49,7305.9,7.9,41.3,50.8,58495.57,107.5,103.2,108,107.7,17862.1,,6366
2019,福建省,42395,2596.23,20581.74,16170.45,4482.03,19217.03,1484.58,4242.89,2875.35,2689.62,7102.58,6.1,48.5,45.3,107139.25,107.6,103.5,108.3,107.3,18896.8,,3973
2019,江西省,24757.5,2057.56,10939.83,8965.81,1980.99,11760.11,1083.72,2103.31,1557.5,1895.01,4588.06,8.3,44.2,47.5,53164,108,103,108,109,10068.1,,4666
2019,山东省,71067.53,5116.44,28310.92,22985.13,5441.91,37640.17,3636.06,9744.83,4177.35,4348.67,14083.43,7.2,39.8,53,70652.62,105.5,101.1,102.6,108.7,29251.2,,10070
2019,河南省,54259.2,4635.4,23605.79,18413.21,5272.97,26018.01,2970.41,4010.8,2793.94,3419.58,11367.75,8.5,43.5,48,56387.84,107,102.3,107.5,107.4,23476.1,,9640
2019,湖北省,45828.31,3809.09,19098.62,16087.33,3073.13,22920.6,2233.45,3347.05,2783.57,3680.34,9360.98,8.3,41.7,50,77386.54,107.5,103.2,108,107.8,22722.3,,5927
2019,湖南省,39752.12,3646.95,14946.98,11630.55,3327,21158.19,1556.52,4022.92,1960.07,2777.26,9705.21,9.2,37.6,53.2,57540.26,107.6,103.2,107.8,108.1,16683.9,,6918
2019,广东省,107671.07,4351.26,43546.43,39398.46,4255.07,59773.38,3466.42,11153.04,8881.41,9223.62,24936.34,4,40.4,55.5,94172,106.2,104.1,104.7,107.5,42951.8,,11521
2019,广西壮族自治区,21237.14,3387.74,7077.43,5277.57,1816.05,10771.97,902.04,1758.95,1469.45,1798.82,4345.36,16,33.3,50.7,42964,106,105.6,105.7,106.2,8200.9,,4960
2019,海南省,5308.93,1080.36,1099.03,588.71,514.47,3129.54,246.93,533.03,392.23,497.86,1147.45,20.3,20.7,59,56506.83,105.8,102.5,104.1,107.5,1951.1,,945
2019,重庆市,23605.77,1551.42,9496.84,6656.72,2840.12,12557.51,977.14,2192.06,2087.95,1473.04,5295.61,6.6,40.2,53.2,75828,106.3,103.6,106.4,106.4,11631.7,,3124
2019,四川省,46615.82,4807.24,17365.33,13365.66,4123.48,24443.25,1468.52,4194.68,3121.87,3399.12,10855.61,10.3,37.3,52.4,55774,107.5,102.8,107.5,108.5,21343,,8375
2019,贵州省,16769.34,2280.56,6058.45,4545.97,1517.06,8430.33,709.88,1269.9,1060.02,632.24,4209.06,13.6,36.1,50.3,46433,108.3,105.7,109.8,107.8,7468.2,,3623
2019,云南省,23223.75,3037.62,7961.58,5301.51,2664.64,12224.55,1113.14,2389.22,1406.08,1410.42,5243.21,13.1,34.3,52.6,47944,108.1,105.5,108.6,108.3,10158.2,,4858
2019,陕西省,25793.17,1990.93,11980.75,9609.7,2482.96,11821.49,1059.86,1880.44,1708.33,1305.59,5219.97,7.7,46.4,45.8,66649.02,106,104,105.5,106.8,10213,,3876
2019,甘肃省,8718.3,1050.48,2862.42,2319.75,552.99,4805.4,438.39,646.28,862.33,470.49,2182.2,12,32.8,55.1,32994.56,106.2,105.8,104.7,107.2,3700.3,,2647
2019,青海省,2965.95,301.9,1159.75,817.49,342.26,1504.3,123.18,160.83,262.96,127.49,774.96,10.2,39.1,50.7,48981.46,106.3,104.6,106.3,106.5,948.5,,608
2019,宁夏回族自治区,3748.48,279.93,1584.72,1270.02,316.17,1883.83,178.21,200.85,302.01,148.09,981.75,7.5,42.3,50.3,54217,106.5,103.2,106.7,106.8,1399.4,,695
2019,新疆维吾尔自治区,13597.11,1781.75,4795.5,3861.66,1037.29,7019.86,953.72,766.09,1015.31,509.95,3382.81,13.1,35.3,51.6,54280,106.2,105.3,103.7,108.1,3617,,2523
